cell_id,lon,lat,state,gsw_occurrence,gsw_seasonality,gsw_recurrence,label,hand_m,slope_deg,tri,elevation_m,dist_water_m,dist_power_m,label_source
0,100.26274652575705,5.393786794379471,Penang,0.0,0.0,0.0,0,4.357916832,21.499308170956365,27.21099890805237,242.81907653808594,236.07996570616874,441.2121673523425,jrc-gsw-v1.3-occurrence
0,100.2661400050201,5.393555075861574,Penang,0.0,0.0,0.0,0,108.270874023,25.965286480679392,35.396785002936106,271.9582214355469,427.401883491513,383.5518400899188,jrc-gsw-v1.3-occurrence
0,100.27267096942468,5.391411746485122,Penang,0.0,0.0,0.0,0,57.747047424,23.068083417474384,35.639431563056256,80.3022689819336,418.96668340175216,400.22561441452285,jrc-gsw-v1.3-occurrence
0,100.2773526721746,5.39116854600044,Penang,0.0,0.0,0.0,0,0.0,3.4296659883106955,6.478973957362876,15.36246395111084,24.77075130972673,433.780913164487,jrc-gsw-v1.3-occurrence
0,100.2816450563219,5.390914952615351,Penang,0.0,0.0,0.0,0,2.889642715,5.841311442092996,7.304789968177312,22.856393814086914,402.09546519337164,231.94231001327918,jrc-gsw-v1.3-occurrence
0,100.2886256108868,5.393285493409592,Penang,0.0,0.0,0.0,0,1.263116837,5.687695292029617,9.028256848992093,16.9892635345459,171.12644578992575,448.09386767610846,jrc-gsw-v1.3-occurrence
0,100.29201000110889,5.393631531404002,Penang,0.0,0.0,0.0,0,98.770690918,27.12908483467416,38.08890149127417,117.55542755126953,419.25429490504507,455.3406324238234,jrc-gsw-v1.3-occurrence
0,100.29758312481144,5.391514591977394,Penang,0.0,0.0,0.0,0,8.190700531,4.374716417823302,5.797720214767944,24.54561424255371,33.62149263430609,342.7723253794084,jrc-gsw-v1.3-occurrence
0,100.25104505761473,5.396022390519819,Penang,0.0,0.0,0.0,0,0.0,8.014966954843374,24.225647601652213,449.3082580566406,1287.8317887222402,1571.0528961250614,jrc-gsw-v1.3-occurrence
0,100.25874901989347,5.39604560183035,Penang,0.0,0.0,0.0,0,71.374755859,8.167820438977786,22.382268903782077,349.91790771484375,434.1796096654315,721.0162908852321,jrc-gsw-v1.3-occurrence
0,100.26284577842834,5.3980325044068564,Penang,0.0,0.0,0.0,0,94.813171387,13.301157911524133,22.79894847543174,293.5370178222656,210.20605274373864,286.2925669272872,jrc-gsw-v1.3-occurrence
0,100.26754748917773,5.39779961129397,Penang,0.0,0.0,0.0,0,9.417327881,9.716666562501908,18.2951176853087,136.56324768066406,140.99211052255959,267.9982471578021,jrc-gsw-v1.3-occurrence
0,100.27254644961624,5.397539555063391,Penang,0.0,0.0,0.0,0,110.533630371,13.713046212362206,18.226063010976706,131.50778198242188,122.80167635214517,265.80541257745625,jrc-gsw-v1.3-occurrence
0,100.27867313917588,5.397211123555122,Penang,0.0,0.0,0.0,0,15.069890976,2.674217730091298,7.996440456745679,36.705055236816406,250.3326496665081,625.8215988623265,jrc-gsw-v1.3-occurrence
0,100.28197864221222,5.398505566978761,Penang,0.0,0.0,0.0,0,3.634457588,2.0217204853347037,2.708067164667822,23.4665470123291,167.04038616347745,524.5702253672847,jrc-gsw-v1.3-occurrence
0,100.28703009142684,5.397471147655824,Penang,0.0,0.0,0.0,0,8.399171829,1.887701205632886,3.026313518445516,22.514284133911133,233.02566306751436,96.83410112438062,jrc-gsw-v1.3-occurrence
0,100.29332458836353,5.397893191469192,Penang,0.0,0.0,0.0,0,30.116369247,19.815818911729682,26.28237414749288,37.74373245239258,37.68553213126176,153.89563727130852,jrc-gsw-v1.3-occurrence
0,100.29711387928108,5.398931907233825,Penang,0.0,0.0,0.0,0,8.182973862,5.591583920269238,7.337925828607937,19.96021842956543,283.3668830273841,317.7866820169442,jrc-gsw-v1.3-occurrence
1,100.30350016304237,6.452939857484375,Perlis,0.0,0.0,0.0,0,12.4760952,3.134986763183316,4.707958616112211,28.849123001098633,291.02717199432453,1504.2571901815097,jrc-gsw-v1.3-occurrence
1,100.30731139954895,6.4531003923633845,Perlis,0.0,0.0,0.0,0,10.885652542,9.492620630714486,13.95411622341737,32.73952865600586,546.0490759504788,1924.6277581379402,jrc-gsw-v1.3-occurrence
1,100.31170953624758,6.453725068211697,Perlis,0.0,0.0,0.0,0,13.562992096,7.256929223936058,10.744150355155545,29.59416961669922,954.3672786135045,2407.6889708665335,jrc-gsw-v1.3-occurrence
1,100.31824367817805,6.453590640199866,Perlis,0.0,0.0,0.0,0,27.787220001,2.1488072297123693,4.2992248238548285,51.79762649536133,759.410069349718,2660.537455433072,jrc-gsw-v1.3-occurrence
1,100.32243877504412,6.453597525683299,Perlis,0.0,0.0,0.0,0,32.337566376,18.40557445629056,23.5935836900008,53.801448822021484,518.2091298623731,2590.752222902987,jrc-gsw-v1.3-occurrence
1,100.32901594202724,6.453030524145277,Perlis,0.0,0.0,0.0,0,1.500198364,1.633979303992423,1.9187197353044558,22.089296340942383,113.23940197588466,2123.3025699009254,jrc-gsw-v1.3-occurrence
1,100.3329931255567,6.45084030243044,Perlis,0.0,0.0,0.0,0,11.767829895,1.9206383362271502,3.205624830299346,35.33790588378906,255.6906002048091,1631.1324729490216,jrc-gsw-v1.3-occurrence
1,100.33637009991854,6.450900225505613,Perlis,0.0,0.0,0.0,0,8.402367592,2.664055917333558,6.257928005253617,31.762744903564453,328.31450378198593,1278.0105161316974,jrc-gsw-v1.3-occurrence
1,100.34204005576379,6.452005806513349,Perlis,0.0,0.0,0.0,0,2.499921799,1.8689904225229044,4.046235781762089,29.690269470214844,33.87235850698005,806.8096994777658,jrc-gsw-v1.3-occurrence
