tower_id,evi_median,evi_p10,soil_moisture_mean,soil_moisture_p90,clay_pct,land_cover_class,gsw_occurrence_pct,gsw_recurrence_pct,land_cover_label
MY_N11529006459,0.32657216696687297,0.2665948007794684,0.3575548827648163,0.3868996500968933,30.0,50.0,0.0,0.0,Built-up
MY_N8047942568,0.15471323459366068,0.10714565541017003,0.3624798655509949,0.3892364501953125,24.0,50.0,0.0,0.0,Built-up
MY_W138669843,0.06155332192827709,0.039013732833957517,0.36209577322006226,0.38812804222106934,32.0,10.0,0.0,0.0,Tree cover
MY_W1264710479,0.27735281366869646,0.19055308841340338,0.36209577322006226,0.38812804222106934,32.0,10.0,0.0,0.0,Tree cover
MY_N11264702921,0.09739260513851963,0.06387002225226035,0.36209577322006226,0.38812804222106934,30.0,10.0,0.0,0.0,Tree cover
MY_N11346244297,0.24244000753838996,0.16699368708411533,0.3575548827648163,0.3868996500968933,28.0,50.0,0.0,0.0,Built-up
MY_N13584271255,0.2624025362008397,0.21945045523210716,0.36209577322006226,0.38812804222106934,32.0,10.0,0.0,0.0,Tree cover
MY_N12247796176,0.4233394967984888,0.3966449944516057,0.3624798655509949,0.3892364501953125,29.0,50.0,0.0,0.0,Built-up
MY_N8048433914,0.06954298365193903,0.03582254064480571,0.3624798655509949,0.3892364501953125,30.0,50.0,0.0,0.0,Built-up
MY_N12194813653,0.3991909893850114,0.2986947791164659,0.3575548827648163,0.3868996500968933,27.0,50.0,0.0,0.0,Built-up
MY_N7842060099,0.32587758952789025,0.2658973729437761,0.3589920699596405,0.3843446969985962,32.0,10.0,0.0,0.0,Tree cover
MY_N9471829676,0.07964021364113652,0.05595709955700627,0.36209577322006226,0.38812804222106934,28.0,50.0,0.0,0.0,Built-up
MY_N9466091146,0.18108781397333917,0.10927781617138907,0.36209577322006226,0.38812804222106934,31.0,50.0,0.0,0.0,Built-up
MY_N11607769670,0.1450476415368835,0.099456387447492,0.36209577322006226,0.38812804222106934,27.0,10.0,0.0,0.0,Tree cover
MY_N9469280562,0.041736560428149244,0.016802871763537775,0.36209577322006226,0.38812804222106934,33.0,50.0,0.0,0.0,Built-up
MY_N9469288221,0.04505316273202377,0.027275687998697264,0.36209577322006226,0.38812804222106934,33.0,50.0,0.0,0.0,Built-up
MY_N10578741616,0.20654256646443686,0.149243434668629,0.3575548827648163,0.3868996500968933,29.0,10.0,0.0,0.0,Tree cover
MY_N9469288220,0.0416402110618183,0.016926577501526187,0.36209577322006226,0.38812804222106934,33.0,50.0,0.0,0.0,Built-up
MY_N11559092888,0.23336988868833333,0.1662136734267196,0.36209577322006226,0.38812804222106934,30.0,50.0,0.0,0.0,Built-up
MY_N12533942882,0.3953935754730057,0.337890625,0.36209577322006226,0.38812804222106934,35.0,10.0,0.0,0.0,Tree cover
MY_N12941843009,0.33302112287272356,0.2025613124633799,0.36209577322006226,0.38812804222106934,33.0,50.0,0.0,0.0,Built-up
MY_N12266031222,0.46320254506892894,0.35139508440479317,0.36209577322006226,0.38812804222106934,37.0,50.0,0.0,0.0,Built-up
MY_N4436507977,0.47637350875830065,0.3723183651924744,0.6153357028961182,0.7688602209091187,29.0,10.0,0.0,0.0,Tree cover
MY_W1285114522,0.49849680571213834,0.40741028429392584,0.3562556207180023,0.3826949894428253,29.0,10.0,0.0,0.0,Tree cover
MY_N9029115227,0.2844258173298351,0.18871989314490073,0.5855242609977722,0.7491697072982788,28.0,50.0,0.0,0.0,Built-up
MY_N8542747596,0.30311535712835624,0.1958138997031954,0.36209577322006226,0.38812804222106934,38.0,50.0,0.0,0.0,Built-up
MY_W728820001,0.032350413933226255,-0.022647819673896397,0.3624798655509949,0.3892364501953125,32.0,50.0,0.0,0.0,Built-up
MY_W728820002,-0.011484412945029464,-0.16972503957319574,0.3624798655509949,0.3892364501953125,32.0,50.0,0.0,0.0,Built-up
MY_W728820006,0.007906901305652449,-0.11674834246180468,0.3624798655509949,0.3892364501953125,32.0,50.0,0.0,0.0,Built-up
MY_N8542747597,0.23410561816294917,0.17340479998300726,0.36209577322006226,0.38812804222106934,37.0,50.0,0.0,0.0,Built-up
MY_N8542747595,0.2101753987089093,0.14971883786316784,0.36209577322006226,0.38812804222106934,37.0,50.0,0.0,0.0,Built-up
MY_N11607773741,0.36838607857795497,0.3120369954653617,0.36209577322006226,0.38812804222106934,39.0,50.0,0.0,0.0,Built-up
MY_N8542747598,0.0996121605624265,0.05887311139681256,0.36209577322006226,0.38812804222106934,37.0,50.0,0.0,0.0,Built-up
MY_N11226315843,0.4408931202538819,0.31349109538911935,0.3562556207180023,0.3826949894428253,36.0,30.0,0.0,0.0,Grassland
MY_N9504789637,0.44418917748212283,0.3939664986176614,0.36209577322006226,0.38812804222106934,39.0,10.0,0.0,0.0,Tree cover
MY_N11768370522,0.42947959787108225,0.30253728452450124,0.3640856444835663,0.387118935585022,34.0,50.0,0.0,0.0,Built-up
MY_N8058373534,0.26951032685432674,0.24098901557866595,0.3562121093273163,0.3797621726989746,31.0,50.0,0.0,0.0,Built-up
MY_N8058373535,0.44127073151189805,0.36966494634226266,0.3562121093273163,0.3797621726989746,31.0,50.0,0.0,0.0,Built-up
MY_N8058373539,0.1774814372999577,0.11535272665020117,0.3562121093273163,0.3797621726989746,32.0,50.0,22.0,69.0,Built-up
MY_N9602824113,0.06908831908831914,0.03525461667599329,0.3562121093273163,0.3797621726989746,25.0,50.0,0.0,0.0,Built-up
MY_N12167585701,0.4985056069192862,0.4091337678842291,0.3640856444835663,0.387118935585022,36.0,50.0,0.0,0.0,Built-up
MY_N3765022576,0.4133246030446882,0.30027319738511077,0.3523075580596924,0.37723857164382935,31.0,30.0,0.0,0.0,Grassland
MY_N12167585702,0.4909761832912606,0.3917568803518062,0.3640856444835663,0.387118935585022,33.0,50.0,0.0,0.0,Built-up
MY_N3901579495,0.4428653735356252,0.3498496617389125,0.3562121093273163,0.3797621726989746,30.0,50.0,0.0,0.0,Built-up
MY_N12167559700,0.5318387339864356,0.3757192174913694,0.3640856444835663,0.387118935585022,36.0,10.0,0.0,0.0,Tree cover
MY_N12167559699,0.4740086920991913,0.36648052956621424,0.3640856444835663,0.387118935585022,32.0,50.0,0.0,0.0,Built-up
MY_N12182196429,0.12393309768083455,0.09347693558219874,0.3640856444835663,0.387118935585022,40.0,50.0,0.0,0.0,Built-up
MY_N3902995339,0.4673258183030986,0.3930279439666425,0.3562121093273163,0.3797621726989746,32.0,10.0,0.0,0.0,Tree cover
MY_N7808912865,0.4621423145100026,0.3974821727264724,0.3086075484752655,0.3776216208934784,23.0,10.0,0.0,0.0,Tree cover
MY_N7808912864,0.2916914567574147,0.25557065777008936,0.3086075484752655,0.3776216208934784,25.0,10.0,0.0,0.0,Tree cover
MY_N7806418386,0.27755747845636514,0.2337834326909381,0.3562121093273163,0.3797621726989746,30.0,10.0,0.0,0.0,Tree cover
MY_W1117797547,0.1427262410272494,0.1022208923616041,0.3562121093273163,0.3797621726989746,30.0,10.0,0.0,0.0,Tree cover
MY_W1117797548,0.23798607927312132,0.2041207107843137,0.3562121093273163,0.3797621726989746,30.0,10.0,0.0,0.0,Tree cover
MY_W545000403,0.37397799943804017,0.31095406360424027,0.34371745586395264,0.37056684494018555,30.0,10.0,0.0,0.0,Tree cover
MY_N7838524135,0.4962065056248365,0.36790895665016066,0.36310943961143494,0.38593828678131104,30.0,10.0,0.0,0.0,Tree cover
MY_N13247860091,0.35340628182165895,0.2540792540792541,0.3220329284667969,0.37847062945365906,27.0,10.0,0.0,0.0,Tree cover
MY_N12264929850,0.23779561727055765,0.16672245000418376,0.3562121093273163,0.3797621726989746,29.0,50.0,0.0,0.0,Built-up
MY_W972394406,0.3690871950975288,0.243251788325495,0.36310943961143494,0.38593828678131104,30.0,10.0,0.0,0.0,Tree cover
MY_N12068508652,0.4162118896892964,0.317947170823277,0.3086075484752655,0.3776216208934784,28.0,10.0,0.0,0.0,Tree cover
MY_N12068508739,0.4266979117424855,0.3523410201106942,0.3086075484752655,0.3776216208934784,29.0,10.0,0.0,0.0,Tree cover
MY_W1545410223,0.2244936950706916,0.1539072352748844,0.34371745586395264,0.37056684494018555,29.0,10.0,0.0,0.0,Tree cover
MY_N6174781121,0.3181153813085719,0.2337337105226546,0.3640856444835663,0.387118935585022,35.0,10.0,0.0,0.0,Tree cover
MY_N8157413021,0.3002464225498249,0.21887334050950846,0.3640856444835663,0.387118935585022,35.0,10.0,0.0,0.0,Tree cover
MY_W1545410209,0.3125128079019632,0.2517371693282946,0.34371745586395264,0.37056684494018555,26.0,10.0,0.0,0.0,Tree cover
MY_W1545410197,0.21331179628485913,0.18115257439773264,0.34371745586395264,0.37056684494018555,28.0,10.0,0.0,0.0,Tree cover
MY_W1545410199,0.4586573884568154,0.31952746939937376,0.34371745586395264,0.37056684494018555,28.0,10.0,0.0,0.0,Tree cover
MY_W1259673925,0.43833551509381574,0.35339769070603827,0.354760080575943,0.38434168696403503,32.0,10.0,0.0,0.0,Tree cover
MY_N9759198822,0.3496391339214114,0.25434002521578897,0.3839753568172455,0.48100829124450684,29.0,10.0,0.0,0.0,Tree cover
MY_N7838524117,0.33718509099017974,0.2829884872393527,0.3538391590118408,0.3793730139732361,28.0,10.0,0.0,0.0,Tree cover
MY_N13439298450,0.5349137603525568,0.4944096423757038,0.3640856444835663,0.387118935585022,29.0,50.0,0.0,0.0,Built-up
MY_N12152835803,0.22300944698379663,0.1808848692251283,0.3523075580596924,0.37723857164382935,29.0,10.0,0.0,0.0,Tree cover
MY_N3902995338,0.4585987261146497,0.3998811393640956,0.3086075484752655,0.3776216208934784,26.0,10.0,0.0,0.0,Tree cover
MY_N12152835735,0.1482251383193896,0.08891538780588967,0.3523075580596924,0.37723857164382935,27.0,10.0,0.0,0.0,Tree cover
MY_N12145341915,0.16243135064693287,0.09475099845138155,0.3523075580596924,0.37723857164382935,30.0,50.0,0.0,0.0,Built-up
MY_N12141160951,0.22758326216908628,0.131813323833274,0.3523075580596924,0.37723857164382935,33.0,50.0,0.0,0.0,Built-up
MY_N12241218628,0.15934201846965698,0.12648058887269734,0.3562121093273163,0.3797621726989746,32.0,10.0,0.0,0.0,Tree cover
MY_N12111896153,0.3063228974831185,0.2647279623849224,0.3523075580596924,0.37723857164382935,29.0,50.0,0.0,0.0,Built-up
MY_N12114343550,0.20140970229869493,0.14249912577223456,0.3523075580596924,0.37723857164382935,27.0,50.0,0.0,0.0,Built-up
MY_N12111896121,0.10107306875651925,0.061215925991867266,0.3523075580596924,0.37723857164382935,27.0,50.0,0.0,0.0,Built-up
MY_N12147506121,0.41779917682690065,0.3420479302832244,0.3523075580596924,0.37723857164382935,29.0,50.0,0.0,0.0,Built-up
MY_N12145341985,0.12456794002783139,0.0867077272528721,0.3523075580596924,0.37723857164382935,29.0,50.0,0.0,0.0,Built-up
MY_N12143414619,0.07855863921217549,0.04540705617616332,0.3523075580596924,0.37723857164382935,27.0,50.0,0.0,0.0,Built-up
MY_N12137013089,0.35667251975417036,0.26959052172105596,0.3562121093273163,0.3797621726989746,28.0,30.0,0.0,0.0,Grassland
MY_N12137013090,0.37058602554470327,0.28949792722247825,0.3562121093273163,0.3797621726989746,29.0,30.0,0.0,0.0,Grassland
MY_N12110057369,0.42445421705669867,0.3273981577831735,0.3523075580596924,0.37723857164382935,35.0,10.0,0.0,0.0,Tree cover
MY_N12137013091,0.47045170505266914,0.31376134129092353,0.3562121093273163,0.3797621726989746,31.0,30.0,0.0,0.0,Grassland
MY_N12241218640,0.6036564163440807,0.21465513295803013,0.3562121093273163,0.3797621726989746,29.0,50.0,0.0,0.0,Built-up
MY_N12137013092,0.4607832402642432,0.3114343378105644,0.3562121093273163,0.3797621726989746,30.0,30.0,0.0,0.0,Grassland
MY_N12137013099,0.2981840323793832,0.24880269012601475,0.3562121093273163,0.3797621726989746,28.0,30.0,0.0,0.0,Grassland
MY_N12137013093,0.47940973358048916,0.29239198010568856,0.3562121093273163,0.3797621726989746,30.0,30.0,0.0,0.0,Grassland
MY_N13015545329,0.4408639609824072,0.33584084994117447,0.3562121093273163,0.3797621726989746,29.0,30.0,0.0,0.0,Grassland
MY_N12137013100,0.3350772296960638,0.2806443922209734,0.3562121093273163,0.3797621726989746,28.0,30.0,0.0,0.0,Grassland
MY_N13015606466,0.3721819010553628,0.3051403262212,0.3562121093273163,0.3797621726989746,28.0,30.0,0.0,0.0,Grassland
MY_N12137013095,0.46224949651435376,0.31009160971353794,0.3562121093273163,0.3797621726989746,31.0,30.0,0.0,0.0,Grassland
MY_N12137024408,0.41604937039688733,0.30212341456462877,0.3562121093273163,0.3797621726989746,29.0,30.0,0.0,0.0,Grassland
MY_N13015545330,0.4590338644314379,0.3802552552552552,0.3562121093273163,0.3797621726989746,31.0,30.0,0.0,0.0,Grassland
MY_N13015606467,0.3477481432700399,0.26107445805843543,0.3562121093273163,0.3797621726989746,28.0,30.0,0.0,0.0,Grassland
MY_N12137024401,0.30481690931696953,0.23150349266722745,0.3562121093273163,0.3797621726989746,31.0,30.0,0.0,0.0,Grassland
MY_N12137024407,0.36625719275948804,0.30842776203966005,0.3562121093273163,0.3797621726989746,28.0,30.0,0.0,0.0,Grassland
MY_W545795634,0.17677269876875423,0.13390029856147648,0.3434126079082489,0.36970609426498413,30.0,10.0,0.0,0.0,Tree cover
MY_N12137013094,0.39655363388079995,0.28047795003390275,0.3562121093273163,0.3797621726989746,31.0,30.0,0.0,0.0,Grassland
