lon,lat,label,hand_m,slope_deg,tri,elevation_m,dist_water_m,dist_power_m,state,label_source,cell_id
103.46715038217593,2.503995043230553,0,0.00012,7.024449192619949,8.409663631915723,20.135589599609375,853.2056607948766,17556.379461331522,Johor,unosat-FL20191217MYS-sentinel1-2019-12-15,-1
104.1379809605168,1.8334476546537983,0,1.423041344,4.607981028584272,6.791674967061646,7.131570339202881,513.3333363135425,15800.363087313839,Johor,unosat-FL20191217MYS-sentinel1-2019-12-15,-1
103.7039738819879,2.3630985673911313,0,0.00072,2.8616430828436408,4.2684812412180895,8.117594718933105,1033.211713766451,9920.931469484178,Johor,unosat-FL20191217MYS-sentinel1-2019-12-15,-1
103.49519640358517,2.7453232718854435,0,9e-05,0.4933874628543649,1.638130482629668,5.2702107429504395,397.3223635827679,10789.318275172103,Pahang,unosat-FL20191217MYS-sentinel1-2019-12-15,-1
103.54285723958893,2.6887987464572976,0,0.840038896,1.2615480364433578,1.4376179817270394,10.85308837890625,664.431886824468,3953.3236946915954,Pahang,unosat-FL20191217MYS-sentinel1-2019-12-15,-1
103.3472027185279,2.5731033698295804,1,0.499980003,7.557666499844672,15.469795861756191,25.18482780456543,19.494734620132256,20000.0,Johor,unosat-FL20191217MYS-sentinel1-2019-12-15,-1
103.49364655910688,2.262332770103934,0,3.704258442,5.0901860021449465,7.505590423977916,25.895015716552734,2206.891914656541,7974.519080791362,Johor,unosat-FL20191217MYS-sentinel1-2019-12-15,-1
103.66277289180223,2.502719865002068,0,0.0,3.83046333586763,5.112417569456754,8.848952293395996,718.7203832498006,9439.162948155912,Johor,unosat-FL20191217MYS-sentinel1-2019-12-15,-1
103.65502450617244,2.297449855293107,0,3.426867485,12.409252877314595,14.751986146630701,69.259521484375,5101.438769839631,1102.053843037063,Johor,unosat-FL20191217MYS-sentinel1-2019-12-15,-1
103.27707598300404,2.565411302577132,0,60.241195679,22.87918193098483,33.124420864235105,273.7718200683594,1114.3064507460488,20000.0,Johor,unosat-FL20191217MYS-sentinel1-2019-12-15,-1
